
Circuit: Titulo: Circuito Inversor c/ transistor MOS

Warning: Pd = 0 is less than W.
Warning: Ps = 0 is less than W.
Warning: Pd = 0 is less than W.
Warning: Ps = 0 is less than W.
Circuit: Titulo: Circuito Inversor c/ transistor MOS
Date: Mon Sep 06 11:58:23  2010


                  Titulo: Circuito Inversor c/ transistor MOS
                  Transient Analysis  Mon Sep 06 11:58:23  2010
--------------------------------------------------------------------------------
Index   time            v(2)            v(3)            
--------------------------------------------------------------------------------
147	3.000853e-08	0.000000e+00	-4.748094e-01	
148	3.001256e-08	0.000000e+00	-2.795396e-01	
149	3.001783e-08	0.000000e+00	1.808950e-03	
150	3.002506e-08	0.000000e+00	3.969255e-01	
151	3.003687e-08	0.000000e+00	1.040125e+00	
152	3.005067e-08	0.000000e+00	1.722549e+00	
153	3.007827e-08	0.000000e+00	2.068370e+00	
154	3.011523e-08	0.000000e+00	2.319554e+00	
155	3.015140e-08	0.000000e+00	2.517769e+00	
156	3.022373e-08	0.000000e+00	2.820853e+00	
157	3.036839e-08	0.000000e+00	3.286586e+00	
158	3.065771e-08	0.000000e+00	3.895828e+00	
159	3.123636e-08	0.000000e+00	4.555585e+00	
160	3.223636e-08	0.000000e+00	4.929287e+00	
161	3.323636e-08	0.000000e+00	4.993008e+00	
162	3.423636e-08	0.000000e+00	4.996066e+00	
163	3.523636e-08	0.000000e+00	5.002487e+00	
164	3.623636e-08	0.000000e+00	4.997369e+00	
165	3.723636e-08	0.000000e+00	5.002633e+00	
166	3.823636e-08	0.000000e+00	4.997393e+00	
167	3.923636e-08	0.000000e+00	5.002630e+00	
168	4.000000e-08	0.000000e+00	4.997401e+00	
169	4.000010e-08	5.000000e-01	5.441754e+00	
170	4.000030e-08	1.500000e+00	6.050603e+00	
171	4.000048e-08	2.411592e+00	6.239193e+00	
172	4.000073e-08	3.633051e+00	6.299017e+00	
173	4.000100e-08	5.000000e+00	6.303695e+00	
174	4.000101e-08	5.000000e+00	6.259979e+00	
175	4.000103e-08	5.000000e+00	6.181109e+00	
176	4.000108e-08	5.000000e+00	6.058666e+00	
177	4.000115e-08	5.000000e+00	5.929321e+00	
178	4.000122e-08	5.000000e+00	5.842317e+00	
179	4.000135e-08	5.000000e+00	5.743056e+00	
180	4.000158e-08	5.000000e+00	5.676639e+00	
181	4.000194e-08	5.000000e+00	5.638124e+00	
182	4.000252e-08	5.000000e+00	5.591981e+00	
183	4.000369e-08	5.000000e+00	5.469431e+00	
184	4.000602e-08	5.000000e+00	5.153078e+00	
185	4.000941e-08	5.000000e+00	4.628891e+00	
186	4.001283e-08	5.000000e+00	4.084522e+00	
187	4.001724e-08	5.000000e+00	3.385824e+00	
188	4.002605e-08	5.000000e+00	2.473162e+00	
189	4.004281e-08	5.000000e+00	2.150406e+00	
190	4.006090e-08	5.000000e+00	1.935403e+00	
191	4.008226e-08	5.000000e+00	1.728963e+00	
192	4.012496e-08	5.000000e+00	1.417017e+00	
193	4.021038e-08	5.000000e+00	9.742964e-01	
194	4.038120e-08	5.000000e+00	4.687024e-01	
195	4.072078e-08	5.000000e+00	8.244998e-02	
196	4.105453e-08	5.000000e+00	1.616286e-02	
197	4.152726e-08	5.000000e+00	-1.401462e-03	
198	4.211615e-08	5.000000e+00	1.409001e-03	
199	4.311615e-08	5.000000e+00	-1.408006e-03	
200	4.411615e-08	5.000000e+00	1.406536e-03	
201	4.511615e-08	5.000000e+00	-1.404847e-03	
202	4.611615e-08	5.000000e+00	1.403131e-03	
203	4.711615e-08	5.000000e+00	-1.401363e-03	
204	4.811615e-08	5.000000e+00	1.399629e-03	
205	4.911615e-08	5.000000e+00	-1.397865e-03	
206	5.000000e-08	5.000000e+00	1.395919e-03	

elapsed time since last call: 0.000 seconds.

Total elapsed time: 0.000 seconds.

Current dynamic memory usage = 18759680,
Dynamic memory limit = 2147352576.

